,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
28,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,22,29,5,[5],es_26,5.0,True
29,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,22,34,5,[5],es_27,5.0,True
31,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,7,31,5,[5],es_29,5.0,True
32,1,INTRODUCCION A LA SIMULACION,1,2012,0,2012,21,31,5,[0],es_30,0.0,True
35,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,16,30,5,[5],es_33,5.0,True
50,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,12,32,5,[5],es_43,5.0,True
51,1,INTRODUCCION A LA SIMULACION,1,2012,0,0,17,0,5,[0],es_44,0.0,False
58,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,9,31,5,[4],es_51,4.0,True
63,1,INTRODUCCION A LA SIMULACION,1,2012,1,2012,19,30,5,[5],es_56,5.0,True
3039,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,1,2012,8,21,0,[5],es_892,5.0,True
3051,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,1,2012,15,33,0,[5],es_894,5.0,True
3053,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,0,0,8,7,0,[0],es_896,0.0,False
3058,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,1,2012,8,29,0,[3],es_898,3.0,True
3070,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,1,2011,8,13,0,[4],es_899,4.0,True
3082,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,1,2012,18,26,0,[5],es_900,5.0,True
3084,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,1,2012,21,27,0,[5],es_583,5.0,True
3088,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,0,2012,8,26,0,[0],es_599,0.0,True
3103,1,SISTEMA DE CONTROL AUTOMATICO 1,1,2012,0,0,6,12,0,[0],es_901,0.0,False
3311,1,INTRODUCCION A LA INVESTIGACION,1,2012,0,0,10,18,0,[0],es_892,0.0,False
3317,1,INTRODUCCION A LA INVESTIGACION,1,2012,0,0,9,0,0,[0],es_495,0.0,False
3329,1,INTRODUCCION A LA INVESTIGACION,1,2012,0,0,0,0,0,[0],es_905,0.0,False
3330,1,INTRODUCCION A LA INVESTIGACION,1,2012,1,2011,0,0,0,[5],es_906,5.0,True
3332,1,INTRODUCCION A LA INVESTIGACION,1,2012,1,2012,20,26,0,[5],es_898,5.0,True
3336,1,INTRODUCCION A LA INVESTIGACION,1,2012,0,0,0,0,0,[0],es_524,0.0,False
3352,1,INTRODUCCION A LA INVESTIGACION,1,2012,1,2012,9,16,0,[4],es_115,4.0,True
3354,1,INTRODUCCION A LA INVESTIGACION,1,2012,0,0,14,0,0,[0],es_900,0.0,False
3356,1,INTRODUCCION A LA INVESTIGACION,1,2012,1,2011,12,25,0,[5],es_583,5.0,True
3357,1,INTRODUCCION A LA INVESTIGACION,1,2012,1,2012,20,27,0,[3],es_907,3.0,True
3362,1,INTRODUCCION A LA INVESTIGACION,1,2012,0,2012,10,18,0,[0],es_599,0.0,True
3374,1,INTRODUCCION A LA INVESTIGACION,1,2012,0,0,0,0,0,[0],es_629,0.0,False
3378,1,INTRODUCCION A LA INVESTIGACION,1,2012,1,2012,9,23,0,[2],es_909,2.0,True
3380,1,INTRODUCCION A LA INVESTIGACION,1,2012,1,2012,11,25,0,[5],es_901,5.0,True
3974,1,ELECTRONICA 2,1,2012,0,0,8,5,0,[0],es_892,0.0,False
3977,1,ELECTRONICA 2,1,2012,1,2012,13,22,0,"[1, 4]",es_29,2.5,True
3983,1,ELECTRONICA 2,1,2012,1,2012,0,18,0,[5],es_894,5.0,True
3985,1,ELECTRONICA 2,1,2012,0,0,0,0,0,[0],es_896,0.0,False
3986,1,ELECTRONICA 2,1,2012,0,2012,12,11,0,[1],es_906,1.0,True
3996,1,ELECTRONICA 2,1,2012,1,2012,17,17,0,[2],es_899,2.0,True
3999,1,ELECTRONICA 2,1,2012,1,2012,12,14,0,[3],es_900,3.0,True
4000,1,ELECTRONICA 2,1,2012,1,2012,20,23,0,[5],es_583,5.0,True
4001,1,ELECTRONICA 2,1,2012,1,2012,12,21,0,[3],es_51,3.0,True
4002,1,ELECTRONICA 2,1,2012,0,0,4,4,0,[0],es_1003,0.0,False
4004,1,ELECTRONICA 2,1,2012,1,2012,8,23,0,[2],es_56,2.0,True
4168,1,SISTEMAS DIGITALES 2,1,2012,1,2012,8,12,0,[4],es_33,4.0,True
4177,1,SISTEMAS DIGITALES 2,1,2012,1,2012,6,15,0,[3],es_531,3.0,True
4183,1,SISTEMAS DIGITALES 2,1,2012,1,2012,13,21,0,[3],es_899,3.0,True
4185,1,SISTEMAS DIGITALES 2,1,2012,0,0,5,6,0,[0],es_1026,0.0,False
4192,1,SISTEMAS DIGITALES 2,1,2012,1,2012,12,22,0,[2],es_907,2.0,True
4206,1,SISTEMAS DIGITALES 2,1,2012,1,2012,14,23,0,[5],es_1027,5.0,True
4559,1,ELEMENTOS DE MAQUINAS,1,2012,0,2012,4,26,0,[0],es_892,0.0,True
4560,1,ELEMENTOS DE MAQUINAS,1,2012,1,2012,11,30,0,[5],es_894,5.0,True
4561,1,ELEMENTOS DE MAQUINAS,1,2012,1,2012,10,16,0,[2],es_906,2.0,True
4564,1,ELEMENTOS DE MAQUINAS,1,2012,1,2012,17,26,0,[5],es_44,5.0,True
4565,1,ELEMENTOS DE MAQUINAS,1,2012,1,2012,10,15,0,[2],es_1026,2.0,True
4567,1,ELEMENTOS DE MAQUINAS,1,2012,1,2012,12,36,0,[5],es_900,5.0,True
4568,1,ELEMENTOS DE MAQUINAS,1,2012,1,2012,11,32,0,[5],es_909,5.0,True
4765,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,1,2012,24,26,0,[5],es_894,5.0,True
4766,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,0,2012,4,23,0,[1],es_896,1.0,True
4767,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,1,2012,14,17,0,[4],es_906,4.0,True
4768,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,1,2012,18,20,0,[4],es_898,4.0,True
4769,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,1,2012,24,23,0,[5],es_900,5.0,True
4770,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,1,2012,18,31,0,[5],es_583,5.0,True
4771,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,1,2012,17,26,0,[5],es_1003,5.0,True
4772,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,1,2011,24,19,0,[4],es_909,4.0,True
4773,1,ACTUADORES Y MAQ. ELECTRICAS 1,1,2012,0,0,9,8,0,[0],es_901,0.0,False
4774,1,FENOMENOS DE TRANSPORTE,1,2012,1,2012,21,21,5,[4],es_892,4.0,True
4775,1,FENOMENOS DE TRANSPORTE,1,2012,1,2012,19,18,6,[5],es_894,5.0,True
4776,1,FENOMENOS DE TRANSPORTE,1,2012,1,2011,5,18,2,[3],es_896,3.0,True
4777,1,FENOMENOS DE TRANSPORTE,1,2012,1,2012,24,23,6,[5],es_898,5.0,True
4778,1,FENOMENOS DE TRANSPORTE,1,2012,1,2012,16,23,6,[4],es_900,4.0,True
4779,1,FENOMENOS DE TRANSPORTE,1,2012,1,2012,28,24,6,[5],es_583,5.0,True
4780,1,FENOMENOS DE TRANSPORTE,1,2012,1,2011,18,24,2,[5],es_909,5.0,True
4781,1,FENOMENOS DE TRANSPORTE,1,2012,1,2012,24,19,7,[3],es_901,3.0,True
4782,1,PROYECTO 1,1,2012,0,2012,23,36,0,[0],es_892,0.0,True
4783,1,PROYECTO 1,1,2012,1,2012,0,36,0,[5],es_894,5.0,True
4784,1,PROYECTO 1,1,2012,0,2012,23,36,0,[0],es_906,0.0,True
4785,1,PROYECTO 1,1,2012,1,2012,23,36,0,[5],es_1026,5.0,True
4786,1,PROYECTO 1,1,2012,1,2012,23,36,0,[5],es_900,5.0,True
4787,1,PROYECTO 1,1,2012,0,2012,23,36,0,[0],es_1003,0.0,True
4788,1,PROYECTO 1,1,2012,1,2012,23,36,0,[5],es_56,5.0,True
4789,1,PROYECTO 1,1,2012,1,2011,23,36,0,[5],es_909,5.0,True
4790,1,SIST. DE CONTROL AUTOMATICO 2,1,2012,1,2012,24,28,0,[5],es_33,5.0,True
4791,1,SIST. DE CONTROL AUTOMATICO 2,1,2012,1,2012,17,28,0,[4],es_906,4.0,True
4792,1,SIST. DE CONTROL AUTOMATICO 2,1,2012,1,2012,22,30,0,[5],es_899,5.0,True
4793,1,SIST. DE CONTROL AUTOMATICO 2,1,2012,1,2012,24,36,0,[5],es_1026,5.0,True
4794,1,SIST. DE CONTROL AUTOMATICO 2,1,2012,1,2012,17,36,0,[4],es_907,4.0,True
4795,1,SIST. DE CONTROL AUTOMATICO 2,1,2012,1,2012,22,36,0,[5],es_56,5.0,True
4796,1,SIST. DE CONTROL AUTOMATICO 2,1,2012,1,2012,24,36,0,[5],es_909,5.0,True
4797,1,SIST. DE CONTROL AUTOMATICO 2,1,2012,1,2012,24,36,0,[5],es_1027,5.0,True
4798,1,INSTR. PARA CONTROL Y AUTOM.,1,2012,1,2012,12,23,0,[4],es_33,4.0,True
4799,1,INSTR. PARA CONTROL Y AUTOM.,1,2012,1,2012,20,32,0,[5],es_906,5.0,True
4800,1,INSTR. PARA CONTROL Y AUTOM.,1,2012,1,2012,16,28,0,[5],es_899,5.0,True
4801,1,INSTR. PARA CONTROL Y AUTOM.,1,2012,1,2012,12,28,0,[5],es_1026,5.0,True
4802,1,INSTR. PARA CONTROL Y AUTOM.,1,2012,1,2012,17,27,0,[5],es_907,5.0,True
4803,1,INSTR. PARA CONTROL Y AUTOM.,1,2012,1,2012,16,27,0,[5],es_56,5.0,True
4805,1,INSTR. PARA CONTROL Y AUTOM.,1,2012,1,2012,13,33,0,[5],es_909,5.0,True
4806,1,INSTR. PARA CONTROL Y AUTOM.,1,2012,1,2012,16,26,0,[5],es_1027,5.0,True
4807,1,PROC. DIGITALES DE SEÑALES,1,2012,1,2012,8,21,8,[2],es_899,2.0,True
4808,1,PROC. DIGITALES DE SEÑALES,1,2012,1,2012,16,22,6,[2],es_907,2.0,True
4809,1,PROC. DIGITALES DE SEÑALES,1,2012,1,2012,12,17,6,[2],es_1003,2.0,True
4810,1,PROC. DIGITALES DE SEÑALES,1,2012,1,2012,16,29,10,[5],es_1027,5.0,True
4811,1,GEST. DE CALIDAD E IMPACTO AMBIENTAL,1,2012,0,0,0,0,0,[0],es_905,0.0,False
4812,1,GEST. DE CALIDAD E IMPACTO AMBIENTAL,1,2012,1,2012,16,29,0,[2],es_906,2.0,True
4813,1,GEST. DE CALIDAD E IMPACTO AMBIENTAL,1,2012,0,2012,13,27,0,[0],es_1026,0.0,True
4814,1,GEST. DE CALIDAD E IMPACTO AMBIENTAL,1,2012,0,0,0,0,0,[0],es_569,0.0,False
4815,1,GEST. DE CALIDAD E IMPACTO AMBIENTAL,1,2012,1,2012,17,28,0,[5],es_583,5.0,True
4816,1,GEST. DE CALIDAD E IMPACTO AMBIENTAL,1,2012,1,2012,15,36,0,[5],es_907,5.0,True
4817,1,GEST. DE CALIDAD E IMPACTO AMBIENTAL,1,2012,1,2012,16,24,0,[4],es_629,4.0,True
4818,1,GEST. DE CALIDAD E IMPACTO AMBIENTAL,1,2012,1,2012,13,35,0,[4],es_1027,4.0,True
4819,1,PROYECTO 3,1,2012,1,2012,21,32,0,[5],es_907,5.0,True
4820,1,PROYECTO 3,1,2012,1,2012,20,36,0,[5],es_1027,5.0,True
4821,1,NOCIONES DE DERECHO,1,2012,1,2012,17,32,10,[2],es_468,2.0,True
4822,1,NOCIONES DE DERECHO,1,2012,1,2012,13,27,10,[3],es_0,3.0,True
4823,1,NOCIONES DE DERECHO,1,2012,0,2012,13,35,10,[0],es_850,0.0,True
4824,1,NOCIONES DE DERECHO,1,2012,1,2012,11,32,10,[3],es_859,3.0,True
4825,1,NOCIONES DE DERECHO,1,2012,1,2012,14,31,10,[5],es_860,5.0,True
4826,1,NOCIONES DE DERECHO,1,2012,1,2011,0,0,0,[4],es_680,4.0,True
4827,1,NOCIONES DE DERECHO,1,2012,1,2012,0,0,0,[5],es_71,5.0,True
4828,1,NOCIONES DE DERECHO,1,2012,1,2012,12,33,10,[5],es_820,5.0,True
4829,1,NOCIONES DE DERECHO,1,2012,1,2012,15,22,10,[4],es_99,4.0,True
4830,1,NOCIONES DE DERECHO,1,2012,1,2012,11,28,10,[5],es_73,5.0,True
4831,1,NOCIONES DE DERECHO,1,2012,1,2012,11,32,10,[4],es_74,4.0,True
4832,1,NOCIONES DE DERECHO,1,2012,1,2012,13,32,10,[3],es_861,3.0,True
4833,1,NOCIONES DE DERECHO,1,2012,0,2012,9,25,10,[0],es_489,0.0,True
4834,1,NOCIONES DE DERECHO,1,2012,1,2012,20,31,10,[5],es_100,5.0,True
4835,1,NOCIONES DE DERECHO,1,2012,1,2012,17,30,10,[5],es_1079,5.0,True
4836,1,NOCIONES DE DERECHO,1,2012,1,2012,18,32,10,[5],es_31,5.0,True
4837,1,NOCIONES DE DERECHO,1,2012,1,2012,16,34,10,[5],es_893,5.0,True
4838,1,NOCIONES DE DERECHO,1,2012,1,2012,16,28,10,[4],es_75,4.0,True
4839,1,NOCIONES DE DERECHO,1,2012,1,2012,14,29,10,[4],es_32,4.0,True
4840,1,NOCIONES DE DERECHO,1,2012,1,2012,20,31,10,[5],es_8,5.0,True
4841,1,NOCIONES DE DERECHO,1,2012,0,0,0,0,0,[0],es_695,0.0,False
4842,1,NOCIONES DE DERECHO,1,2012,1,2012,14,35,10,[5],es_9,5.0,True
4843,1,NOCIONES DE DERECHO,1,2012,1,2012,19,26,10,[5],es_33,5.0,True
4844,1,NOCIONES DE DERECHO,1,2012,0,0,0,0,0,[0],es_894,0.0,False
4845,1,NOCIONES DE DERECHO,1,2012,1,2012,20,27,10,[4],es_181,4.0,True
4846,1,NOCIONES DE DERECHO,1,2012,1,2012,9,30,10,[5],es_10,5.0,True
4847,1,NOCIONES DE DERECHO,1,2012,0,0,0,0,0,[0],es_11,0.0,False
4848,1,NOCIONES DE DERECHO,1,2012,1,2012,19,25,10,[5],es_102,5.0,True
4849,1,NOCIONES DE DERECHO,1,2012,1,2012,17,33,10,[5],es_897,5.0,True
4850,1,NOCIONES DE DERECHO,1,2012,1,2012,17,29,10,[3],es_906,3.0,True
4851,1,NOCIONES DE DERECHO,1,2012,1,2012,17,24,10,[3],es_708,3.0,True
4852,1,NOCIONES DE DERECHO,1,2012,0,2012,9,24,8,[0],es_911,0.0,True
4853,1,NOCIONES DE DERECHO,1,2012,0,0,15,0,0,[0],es_81,0.0,False
4854,1,NOCIONES DE DERECHO,1,2012,1,2012,17,24,10,[4],es_141,4.0,True
4855,1,NOCIONES DE DERECHO,1,2012,1,2012,16,32,10,[5],es_531,5.0,True
4856,1,NOCIONES DE DERECHO,1,2012,1,2012,16,30,10,[4],es_83,4.0,True
4857,1,NOCIONES DE DERECHO,1,2012,0,2012,0,0,0,[0],es_719,0.0,True
4858,1,NOCIONES DE DERECHO,1,2012,1,2012,14,32,10,[4],es_84,4.0,True
4859,1,NOCIONES DE DERECHO,1,2012,1,2012,17,36,10,[5],es_121,5.0,True
4860,1,NOCIONES DE DERECHO,1,2012,0,2012,0,31,10,[0],es_825,0.0,True
4861,1,NOCIONES DE DERECHO,1,2012,1,2012,11,34,10,[3],es_41,3.0,True
4862,1,NOCIONES DE DERECHO,1,2012,1,2012,16,33,10,[4],es_833,4.0,True
4863,1,NOCIONES DE DERECHO,1,2012,1,2012,11,32,10,[3],es_18,3.0,True
4864,1,NOCIONES DE DERECHO,1,2012,1,2012,19,34,10,[5],es_122,5.0,True
4865,1,NOCIONES DE DERECHO,1,2012,1,2012,9,30,10,[2],es_814,2.0,True
4866,1,NOCIONES DE DERECHO,1,2012,1,2012,12,30,10,[3],es_562,3.0,True
4867,1,NOCIONES DE DERECHO,1,2012,1,2012,18,29,10,[4],es_19,4.0,True
4868,1,NOCIONES DE DERECHO,1,2012,0,0,9,30,10,[0],es_123,0.0,False
4869,1,NOCIONES DE DERECHO,1,2012,0,2012,13,32,10,[0],es_570,0.0,True
4870,1,NOCIONES DE DERECHO,1,2012,1,2012,20,29,10,[5],es_112,5.0,True
4871,1,NOCIONES DE DERECHO,1,2012,1,2012,11,26,0,[2],es_815,2.0,True
4872,1,NOCIONES DE DERECHO,1,2012,1,2012,18,31,10,[4],es_115,4.0,True
4873,1,NOCIONES DE DERECHO,1,2012,1,2012,17,30,10,[4],es_741,4.0,True
4874,1,NOCIONES DE DERECHO,1,2012,1,2012,13,32,10,[4],es_248,4.0,True
4875,1,NOCIONES DE DERECHO,1,2012,1,2012,17,28,10,[4],es_583,4.0,True
4876,1,NOCIONES DE DERECHO,1,2012,1,2012,9,33,10,[5],es_587,5.0,True
4877,1,NOCIONES DE DERECHO,1,2012,1,2012,14,30,10,[5],es_21,5.0,True
4878,1,NOCIONES DE DERECHO,1,2012,1,2012,10,29,8,[3],es_602,3.0,True
4879,1,NOCIONES DE DERECHO,1,2012,0,0,0,0,0,[0],es_1080,0.0,False
4880,1,NOCIONES DE DERECHO,1,2012,1,2012,20,34,10,[5],es_90,5.0,True
4881,1,NOCIONES DE DERECHO,1,2012,1,2012,23,31,10,[5],es_834,5.0,True
4882,1,NOCIONES DE DERECHO,1,2012,1,2012,14,36,10,[5],es_831,5.0,True
4883,1,NOCIONES DE DERECHO,1,2012,1,2011,0,0,0,[3],es_764,3.0,True
4884,1,NOCIONES DE DERECHO,1,2012,1,2012,17,33,10,[5],es_821,5.0,True
4885,1,NOCIONES DE DERECHO,1,2012,1,2012,13,28,10,[3],es_23,3.0,True
4886,1,NOCIONES DE DERECHO,1,2012,1,2012,20,29,10,[5],es_118,5.0,True
4887,1,NOCIONES DE DERECHO,1,2012,1,2012,17,29,10,[4],es_24,4.0,True
4888,1,NOCIONES DE DERECHO,1,2012,1,2012,17,27,10,[4],es_58,4.0,True
4889,1,NOCIONES DE DERECHO,1,2012,1,2012,10,32,10,[4],es_93,4.0,True
4890,1,NOCIONES DE DERECHO,1,2012,1,2012,17,31,8,[4],es_1081,4.0,True
4891,1,NOCIONES DE DERECHO,1,2012,1,2012,9,31,10,[4],es_94,4.0,True
4892,1,NOCIONES DE DERECHO,1,2012,1,2012,13,34,10,[5],es_183,5.0,True
4893,1,NOCIONES DE DERECHO,1,2012,1,2012,11,35,10,[5],es_832,5.0,True
4894,1,NOCIONES DE DERECHO,1,2012,0,2012,12,23,10,[0],es_59,0.0,True
4895,1,NOCIONES DE DERECHO,1,2012,1,2012,22,30,10,[5],es_772,5.0,True
4896,1,NOCIONES DE DERECHO,1,2012,0,2012,13,27,8,[0],es_915,0.0,True
4897,1,NOCIONES DE DERECHO,1,2012,1,2012,6,22,10,[2],es_60,2.0,True
4898,1,NOCIONES DE DERECHO,1,2012,1,2012,7,29,10,[5],es_775,5.0,True
4899,1,NOCIONES DE DERECHO,1,2012,1,2012,11,29,8,[3],es_916,3.0,True
4900,1,NOCIONES DE DERECHO,1,2012,1,2012,20,31,8,[5],es_917,5.0,True
4901,1,NOCIONES DE DERECHO,1,2012,0,2012,10,21,10,[0],es_61,0.0,True
4902,1,NOCIONES DE DERECHO,1,2012,1,2012,17,30,10,[5],es_667,5.0,True
4903,1,PASANTIAS,1,2012,0,0,0,0,0,[0],es_26,0.0,False
4904,1,PASANTIAS,1,2012,1,2012,0,0,0,[4],es_27,4.0,True
4905,1,PASANTIAS,1,2012,1,2012,0,0,0,[5],es_30,5.0,True
4906,1,PASANTIAS,1,2012,1,2012,0,0,0,[4],es_43,4.0,True
4924,1,LENGUAJE DE PROGRAMACION VISUAL,1,2012,1,2012,21,31,10,[5],es_56,5.0,True
4925,1,ROBOTICA 2,1,2012,0,2012,12,25,1,[0],es_26,0.0,True
4927,1,ROBOTICA 2,1,2012,1,2012,20,24,10,[5],es_30,5.0,True
4928,1,ROBOTICA 2,1,2012,1,2012,20,34,10,[5],es_39,5.0,True
4929,1,ROBOTICA 2,1,2012,0,0,0,0,0,[0],es_43,0.0,False
4930,1,ORGANIZACION DE EMPRESAS 1,2,2012,1,2012,0,0,0,[5],es_907,5.0,True
4931,1,ORGANIZACION DE EMPRESAS 1,2,2012,1,2012,0,0,0,[5],es_1003,5.0,True
4557,2,INTRODUCCION A LA INVESTIGACION,2,2012,1,2012,23,14,2,[3],es_892,3.0,True
4575,2,INTRODUCCION A LA INVESTIGACION,2,2012,1,2012,20,28,5,[5],es_900,5.0,True
4580,2,INTRODUCCION A LA INVESTIGACION,2,2012,0,2012,0,0,0,[0],es_599,0.0,True
4587,2,INTRODUCCION A LA INVESTIGACION,2,2012,0,0,11,13,2,[0],es_625,0.0,False
5228,2,SISTEMAS DIGITALES 1,1,2012,1,2012,17,24,6,[4],es_892,4.0,True
5234,2,SISTEMAS DIGITALES 1,1,2012,1,2012,19,36,6,[5],es_894,5.0,True
5236,2,SISTEMAS DIGITALES 1,1,2012,1,2012,19,18,6,[2],es_896,2.0,True
5238,2,SISTEMAS DIGITALES 1,1,2012,1,2012,19,18,6,[4],es_906,4.0,True
5248,2,SISTEMAS DIGITALES 1,1,2012,1,2012,18,36,6,[5],es_900,5.0,True
5252,2,SISTEMAS DIGITALES 1,1,2012,1,2012,16,16,6,[4],es_909,4.0,True
5367,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,0,0,0,0,[0],es_185,0.0,False
5368,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,0,0,0,0,[0],es_905,0.0,False
5369,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,0,18,24,0,[0],es_1074,0.0,False
5370,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,2012,20,36,10,[0],es_907,0.0,True
5371,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,2012,19,24,8,[0],es_1003,0.0,True
5372,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,0,0,0,0,[0],es_199,0.0,False
5373,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,0,0,0,0,[0],es_1464,0.0,False
5374,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,2012,20,36,6,[0],es_1027,0.0,True
5375,2,ORGANIZACION DE EMPRESAS 1,2,2012,0,2012,10,21,8,[0],es_1326,0.0,True
5740,2,MATERIALES 1,1,2012,1,2012,14,25,8,[4],es_892,4.0,True
5741,2,MATERIALES 1,1,2012,0,0,0,0,0,[0],es_495,0.0,False
5743,2,MATERIALES 1,1,2012,1,2012,18,20,8,[4],es_894,4.0,True
5745,2,MATERIALES 1,1,2012,0,0,0,0,0,[0],es_896,0.0,False
5746,2,MATERIALES 1,1,2012,0,0,10,12,6,[0],es_905,0.0,False
5747,2,MATERIALES 1,1,2012,0,0,11,14,8,[0],es_906,0.0,False
5753,2,MATERIALES 1,1,2012,1,2012,15,28,8,[5],es_900,5.0,True
5754,2,MATERIALES 1,1,2012,0,2012,15,19,8,[0],es_583,0.0,True
5759,2,MATERIALES 1,1,2012,0,0,12,15,6,[0],es_1043,0.0,False
5760,2,MATERIALES 1,1,2012,1,2012,13,24,8,[4],es_909,4.0,True
5762,2,MATERIALES 1,1,2012,0,0,7,13,6,[0],es_1466,0.0,False
5770,2,TERMODINAMICA,1,2012,0,0,12,7,6,[0],es_495,0.0,False
5773,2,TERMODINAMICA,1,2012,0,0,6,4,5,[0],es_507,0.0,False
5774,2,TERMODINAMICA,1,2012,1,2012,21,30,8,[5],es_511,5.0,True
5776,2,TERMODINAMICA,1,2012,1,2012,16,35,9,[5],es_1069,5.0,True
5777,2,TERMODINAMICA,1,2012,0,0,7,0,2,[0],es_905,0.0,False
5778,2,TERMODINAMICA,1,2012,0,0,4,0,5,[0],es_1070,0.0,False
5780,2,TERMODINAMICA,1,2012,0,0,0,0,0,[0],es_1071,0.0,False
5781,2,TERMODINAMICA,1,2012,1,2012,11,27,9,[3],es_524,3.0,True
5784,2,TERMODINAMICA,1,2012,1,2012,16,34,10,[5],es_545,5.0,True
5788,2,TERMODINAMICA,1,2012,1,2012,12,21,8,[3],es_569,3.0,True
5789,2,TERMODINAMICA,1,2012,0,0,7,0,3,[0],es_1074,0.0,False
5790,2,TERMODINAMICA,1,2012,0,0,6,0,5,[0],es_943,0.0,False
5791,2,TERMODINAMICA,1,2012,1,2011,20,33,9,[5],es_599,5.0,True
5798,2,TERMODINAMICA,1,2012,0,2012,10,19,6,[0],es_634,0.0,True
5800,2,TERMODINAMICA,1,2012,1,2012,14,21,5,[2],es_652,2.0,True
5802,2,TERMODINAMICA,1,2012,0,0,7,0,6,[0],es_1078,0.0,False
5803,2,TERMODINAMICA,1,2012,1,2012,10,24,6,[2],es_668,2.0,True
5810,2,MECANISMOS,1,2012,0,0,12,7,8,[0],es_495,0.0,False
5814,2,MECANISMOS,1,2012,0,0,14,0,9,[0],es_507,0.0,False
5816,2,MECANISMOS,1,2012,1,2012,24,33,10,[5],es_511,5.0,True
5817,2,MECANISMOS,1,2012,1,2012,13,27,10,[2],es_524,2.0,True
5819,2,MECANISMOS,1,2012,1,2012,23,33,10,[5],es_545,5.0,True
5824,2,MECANISMOS,1,2012,1,2012,20,25,8,[5],es_569,5.0,True
5825,2,MECANISMOS,1,2012,0,2012,2,28,10,[0],es_599,0.0,True
5829,2,MECANISMOS,1,2012,0,2012,19,15,8,[0],es_625,0.0,True
5833,2,MECANISMOS,1,2012,0,2012,20,21,10,[0],es_634,0.0,True
5835,2,MECANISMOS,1,2012,1,2012,7,30,9,[4],es_652,4.0,True
5853,2,MECANICA DE SOLIDOS,1,2012,0,2012,10,24,0,[1],es_494,1.0,True
5854,2,MECANICA DE SOLIDOS,1,2012,1,2012,22,32,0,[5],es_511,5.0,True
5856,2,MECANICA DE SOLIDOS,1,2012,1,2012,11,25,0,[3],es_898,3.0,True
5857,2,MECANICA DE SOLIDOS,1,2012,0,2012,5,17,0,[0],es_524,0.0,True
5859,2,MECANICA DE SOLIDOS,1,2012,1,2012,19,27,0,[5],es_545,5.0,True
5860,2,MECANICA DE SOLIDOS,1,2012,1,2012,9,20,0,[2],es_569,2.0,True
5863,2,MECANICA DE SOLIDOS,1,2012,1,2012,17,17,0,[3],es_583,3.0,True
5864,2,MECANICA DE SOLIDOS,1,2012,0,0,7,9,0,[0],es_599,0.0,False
5865,2,MECANICA DE SOLIDOS,1,2012,0,2012,7,22,0,[0],es_625,0.0,True
5866,2,MECANICA DE SOLIDOS,1,2012,0,0,1,5,0,[0],es_629,0.0,False
5867,2,MECANICA DE SOLIDOS,1,2012,0,2012,11,26,0,[0],es_634,0.0,True
5868,2,MECANICA DE SOLIDOS,1,2012,1,2011,23,18,0,[3],es_652,3.0,True
5869,2,MECANICA DE SOLIDOS,1,2012,0,2012,9,18,0,[0],es_668,0.0,True
5905,2,DIBUJO MECANICO,1,2012,0,0,20,43,0,[0],es_892,0.0,False
5913,2,DIBUJO MECANICO,1,2012,1,2012,24,46,0,[5],es_894,5.0,True
5916,2,DIBUJO MECANICO,1,2012,1,2011,24,33,0,[5],es_906,5.0,True
5920,2,DIBUJO MECANICO,1,2012,0,0,24,43,0,[0],es_44,0.0,False
5921,2,DIBUJO MECANICO,1,2012,1,2011,24,45,0,[5],es_1026,5.0,True
5924,2,DIBUJO MECANICO,1,2012,1,2012,24,46,0,[5],es_900,5.0,True
5933,2,DIBUJO MECANICO,1,2012,1,2012,23,44,0,[5],es_909,5.0,True
