,ciclo,Asignatura,Cod.Car.Sec,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
2625,1,PASANTIAS,4,1,2012,0,0,0,0,0,[0],es_854,0.0,False
2626,1,PASANTIAS,4,1,2012,1,2012,0,0,0,[5],es_242,5.0,True
2627,1,PASANTIAS,4,1,2012,1,2012,0,0,0,[5],es_251,5.0,True
2628,1,PASANTIAS,4,1,2012,1,2012,0,0,0,[5],es_244,5.0,True
2629,1,PASANTIAS,4,1,2012,1,2012,0,0,0,[4],es_855,4.0,True
2630,1,PASANTIAS,4,1,2012,1,2012,0,0,0,[5],es_245,5.0,True
2631,1,PASANTIAS,4,1,2012,0,0,0,0,0,[0],es_851,0.0,False
2632,1,PASANTIAS,4,1,2012,1,2012,0,0,0,[5],es_856,5.0,True
2633,1,PASANTIAS,4,1,2012,0,0,0,0,0,[0],es_250,0.0,False
2634,1,PASANTIAS,4,1,2012,0,0,0,0,0,[0],es_852,0.0,False
2635,1,PASANTIAS,4,1,2012,0,0,0,0,0,[0],es_857,0.0,False
2636,1,PASANTIAS,4,1,2012,1,2012,0,0,0,[5],es_106,5.0,True
2637,1,PASANTIAS,4,1,2012,1,2012,0,0,0,[5],es_724,5.0,True
2638,1,PASANTIAS,4,1,2012,0,0,0,0,0,[0],es_252,0.0,False
4932,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,17,11,5,[0],es_1082,0.0,False
4933,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,13,0,4,[0],es_1083,0.0,False
4934,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,17,8,8,[0],es_689,0.0,False
4935,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,7,17,7,[0],es_269,0.0,False
4936,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,16,14,4,[0],es_1084,0.0,False
4937,1,CONTABILIDAD FINANCIERA,4,1,2012,0,2012,17,22,5,[0],es_277,0.0,True
4938,1,CONTABILIDAD FINANCIERA,4,1,2012,0,2012,12,6,8,[1],es_515,1.0,True
4939,1,CONTABILIDAD FINANCIERA,4,1,2012,0,2012,18,11,8,[1],es_1085,1.0,True
4940,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,0,0,0,[0],es_422,0.0,False
4941,1,CONTABILIDAD FINANCIERA,4,1,2012,1,2012,20,20,8,[2],es_298,2.0,True
4942,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,0,0,0,[0],es_536,0.0,False
4943,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,0,0,0,[0],es_538,0.0,False
4944,1,CONTABILIDAD FINANCIERA,4,1,2012,1,2012,20,24,9,[4],es_1086,4.0,True
4945,1,CONTABILIDAD FINANCIERA,4,1,2012,0,0,9,8,9,[0],es_430,0.0,False
4946,1,CONTABILIDAD FINANCIERA,4,1,2012,1,2012,21,27,10,[5],es_1087,5.0,True
4947,1,CONTABILIDAD FINANCIERA,4,1,2012,0,2012,16,18,5,[1],es_1088,1.0,True
4948,1,CONTABILIDAD FINANCIERA,4,1,2012,1,2012,17,19,10,[3],es_757,3.0,True
4949,1,CONTABILIDAD FINANCIERA,4,1,2012,1,2012,19,22,8,[3],es_1089,3.0,True
4950,1,CONTABILIDAD FINANCIERA,4,1,2012,1,2012,21,34,10,[5],es_1090,5.0,True
4951,1,CONTABILIDAD FINANCIERA,4,1,2012,1,2012,20,26,10,[5],es_1091,5.0,True
4952,1,CONTABILIDAD FINANCIERA,4,1,2012,1,2012,19,23,9,[5],es_400,5.0,True
4953,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,0,4,7,0,[0],es_478,0.0,False
4954,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,2011,0,0,0,[0],es_690,0.0,True
4955,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,2011,0,0,0,[0],es_1084,0.0,True
4956,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,0,2,0,0,[0],es_698,0.0,False
4957,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,2011,0,0,0,[0],es_277,0.0,True
4958,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,0,0,0,0,[0],es_422,0.0,False
4959,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,0,0,0,0,[0],es_538,0.0,False
4960,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,0,10,22,0,[0],es_312,0.0,False
4961,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,2012,14,15,0,[0],es_1086,0.0,True
4962,1,METODOLOGIA DE INVESTIGACION,4,1,2012,1,2012,20,11,0,[4],es_430,4.0,True
4963,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,2011,11,21,0,[0],es_853,0.0,True
4964,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,0,0,0,0,[0],es_1088,0.0,False
4965,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,2012,14,25,0,[1],es_592,1.0,True
4966,1,METODOLOGIA DE INVESTIGACION,4,1,2012,0,2011,11,0,0,[0],es_117,0.0,True
4967,1,LEGISLACION,4,1,2012,1,2012,16,0,0,[5],es_251,5.0,True
4968,1,LEGISLACION,4,1,2012,1,2012,21,0,0,[4],es_855,4.0,True
4994,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,20,27,0,[5],es_1082,5.0,True
4995,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,17,25,0,[3],es_1084,3.0,True
4996,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,12,25,0,[4],es_1085,4.0,True
4997,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,0,2012,14,26,0,[0],es_303,0.0,True
4998,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,0,0,0,0,0,[0],es_536,0.0,False
4999,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,13,33,0,[5],es_106,5.0,True
5000,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,21,29,0,[5],es_1086,5.0,True
5001,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,21,25,0,[4],es_788,4.0,True
5003,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,17,34,0,[5],es_111,5.0,True
5004,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,15,29,0,[4],es_853,4.0,True
5005,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,19,35,0,[5],es_1087,5.0,True
5006,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,17,28,0,[3],es_1088,3.0,True
5007,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,22,33,0,[5],es_1089,5.0,True
5008,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,23,36,0,[5],es_1090,5.0,True
5009,1,DISEÑO DE INST. INDUSTRIALES 1,4,1,2012,1,2012,23,32,0,[5],es_1091,5.0,True
5010,1,TERMOTECNIA,4,1,2012,0,2012,11,19,8,[0],es_243,0.0,True
5011,1,TERMOTECNIA,4,1,2012,1,2012,22,18,8,[4],es_1082,4.0,True
5012,1,TERMOTECNIA,4,1,2012,1,2012,16,22,8,[3],es_689,3.0,True
5013,1,TERMOTECNIA,4,1,2012,1,2012,13,21,7,[2],es_1084,2.0,True
5014,1,TERMOTECNIA,4,1,2012,0,0,0,0,0,[0],es_515,0.0,False
5015,1,TERMOTECNIA,4,1,2012,1,2012,16,24,8,[3],es_1085,3.0,True
5016,1,TERMOTECNIA,4,1,2012,1,2012,16,30,8,[5],es_1086,5.0,True
5017,1,TERMOTECNIA,4,1,2012,1,2012,12,21,7,[2],es_728,2.0,True
5018,1,TERMOTECNIA,4,1,2012,1,2012,14,19,8,[3],es_111,3.0,True
5019,1,TERMOTECNIA,4,1,2012,1,2012,0,17,7,[4],es_853,4.0,True
5020,1,TERMOTECNIA,4,1,2012,1,2012,13,27,10,[4],es_1087,4.0,True
5021,1,TERMOTECNIA,4,1,2012,1,2012,15,19,8,[3],es_1088,3.0,True
5022,1,TERMOTECNIA,4,1,2012,1,2012,20,26,9,[5],es_1089,5.0,True
5023,1,TERMOTECNIA,4,1,2012,1,2012,22,33,10,[5],es_1090,5.0,True
5024,1,TERMOTECNIA,4,1,2012,1,2012,16,21,3,[3],es_117,3.0,True
5025,1,TERMOTECNIA,4,1,2012,1,2012,20,26,9,[5],es_1091,5.0,True
5026,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,21,28,0,[5],es_243,5.0,True
5027,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,15,27,0,[4],es_1082,4.0,True
5029,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,19,21,0,[4],es_689,4.0,True
5030,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,21,20,0,[4],es_269,4.0,True
5031,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,12,32,0,[5],es_1084,5.0,True
5032,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,14,29,0,[5],es_277,5.0,True
5033,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,21,8,0,[3],es_515,3.0,True
5034,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,14,33,0,[5],es_1085,5.0,True
5035,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,0,0,0,0,0,[0],es_422,0.0,False
5036,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,14,36,0,[5],es_298,5.0,True
5037,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,0,0,0,0,0,[0],es_536,0.0,False
5038,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,0,0,0,0,0,[0],es_538,0.0,False
5039,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,21,34,0,[5],es_1086,5.0,True
5040,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,17,25,0,[4],es_430,4.0,True
5041,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,22,31,0,[5],es_1087,5.0,True
5042,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,19,26,0,[5],es_1088,5.0,True
5043,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,22,23,0,[5],es_757,5.0,True
5044,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,20,28,0,[5],es_1089,5.0,True
5045,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,24,35,0,[5],es_1090,5.0,True
5046,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,19,34,0,[5],es_1091,5.0,True
5047,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,13,25,0,[5],es_878,5.0,True
5048,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2012,1,2012,22,27,0,[5],es_400,5.0,True
5049,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,11,21,10,[3],es_1082,3.0,True
5050,1,INVEST. DE OPERACIONES 2,4,1,2012,0,0,4,16,0,[0],es_1083,0.0,False
5051,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,16,20,5,[5],es_689,5.0,True
5052,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,6,19,10,[2],es_269,2.0,True
5053,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,17,22,5,[2],es_1084,2.0,True
5054,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,24,22,0,[4],es_277,4.0,True
5055,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,16,19,10,[2],es_515,2.0,True
5056,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,24,22,10,[5],es_1085,5.0,True
5057,1,INVEST. DE OPERACIONES 2,4,1,2012,0,0,0,0,0,[0],es_536,0.0,False
5058,1,INVEST. DE OPERACIONES 2,4,1,2012,0,0,0,0,0,[0],es_538,0.0,False
5059,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,23,21,0,[2],es_1086,2.0,True
5060,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,16,15,10,[4],es_1087,4.0,True
5061,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,0,28,10,[2],es_1088,2.0,True
5062,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,4,16,10,[2],es_592,2.0,True
5063,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,19,16,10,[4],es_757,4.0,True
5064,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,16,21,10,[3],es_1089,3.0,True
5065,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,23,35,10,[5],es_1090,5.0,True
5066,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,16,30,10,[5],es_1091,5.0,True
5067,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,14,21,10,[3],es_878,3.0,True
5068,1,INVEST. DE OPERACIONES 2,4,1,2012,1,2012,19,0,0,[5],es_400,5.0,True
5069,1,ELECTROTECNIA 2,4,1,2012,0,0,0,0,0,[0],es_243,0.0,False
5070,1,ELECTROTECNIA 2,4,1,2012,1,2012,18,29,0,[3],es_1082,3.0,True
5071,1,ELECTROTECNIA 2,4,1,2012,1,2012,20,25,0,[4],es_689,4.0,True
5072,1,ELECTROTECNIA 2,4,1,2012,1,2012,20,17,0,[2],es_1084,2.0,True
5073,1,ELECTROTECNIA 2,4,1,2012,0,0,17,4,0,[0],es_515,0.0,False
5074,1,ELECTROTECNIA 2,4,1,2012,1,2012,23,27,0,[3],es_1085,3.0,True
5075,1,ELECTROTECNIA 2,4,1,2012,0,0,5,0,0,[0],es_536,0.0,False
5076,1,ELECTROTECNIA 2,4,1,2012,0,0,0,0,0,[0],es_538,0.0,False
5077,1,ELECTROTECNIA 2,4,1,2012,1,2012,20,18,0,[3],es_1086,3.0,True
5078,1,ELECTROTECNIA 2,4,1,2012,0,0,14,16,0,[0],es_430,0.0,False
5079,1,ELECTROTECNIA 2,4,1,2012,1,2012,18,28,0,[4],es_111,4.0,True
5080,1,ELECTROTECNIA 2,4,1,2012,1,2012,23,26,0,[5],es_1087,5.0,True
5081,1,ELECTROTECNIA 2,4,1,2012,1,2012,13,23,0,[2],es_1088,2.0,True
5082,1,ELECTROTECNIA 2,4,1,2012,1,2012,20,26,0,[3],es_1089,3.0,True
5083,1,ELECTROTECNIA 2,4,1,2012,1,2012,27,39,0,[5],es_1090,5.0,True
5084,1,ELECTROTECNIA 2,4,1,2012,1,2012,22,24,0,[4],es_1091,4.0,True
5085,1,GESTION EMPRESARIAL,4,1,2012,1,2012,21,28,8,[5],es_1094,5.0,True
5087,1,PROCESOS INDUSTRIALES 1,4,1,2012,1,2012,23,43,0,[5],es_851,5.0,True
5088,1,PROCESOS INDUSTRIALES 1,4,1,2012,1,2012,19,38,0,[5],es_412,5.0,True
5089,1,PROCESOS INDUSTRIALES 1,4,1,2012,1,2012,21,40,0,[5],es_698,5.0,True
5090,1,PROCESOS INDUSTRIALES 1,4,1,2012,1,2012,23,42,0,[5],es_852,5.0,True
5091,1,PROCESOS INDUSTRIALES 1,4,1,2012,1,2012,24,44,0,[5],es_248,5.0,True
5092,1,PROCESOS INDUSTRIALES 1,4,1,2012,1,2012,18,37,0,[4],es_754,4.0,True
5093,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,18,35,0,[5],es_98,5.0,True
5094,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,0,2012,16,30,0,[0],es_1083,0.0,True
5095,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,22,38,0,[5],es_851,5.0,True
5096,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,20,39,0,[5],es_709,5.0,True
5097,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,22,38,0,[5],es_852,5.0,True
5098,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,18,32,0,[4],es_303,4.0,True
5099,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,12,25,0,[2],es_714,2.0,True
5100,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,17,37,0,[5],es_106,5.0,True
5101,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,22,34,0,[5],es_788,5.0,True
5102,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,17,32,0,[4],es_853,4.0,True
5103,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,18,40,0,[5],es_114,5.0,True
5104,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,20,36,0,[5],es_252,5.0,True
5105,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,22,32,0,[4],es_592,4.0,True
5106,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,19,42,0,[5],es_750,5.0,True
5107,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2012,1,2012,21,31,0,[4],es_117,4.0,True
5108,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,26,25,7,[5],es_98,5.0,True
5109,1,SISTEMA DE CALIDAD,4,1,2012,0,0,25,0,1,[0],es_1083,0.0,False
5110,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,26,28,10,[5],es_851,5.0,True
5111,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,11,23,8,[3],es_699,3.0,True
5112,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,25,27,7,[5],es_709,5.0,True
5113,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,29,27,7,[5],es_852,5.0,True
5114,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,21,26,8,[5],es_303,5.0,True
5115,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,25,20,7,[5],es_714,5.0,True
5116,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,25,26,8,[5],es_106,5.0,True
5117,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,23,20,8,[4],es_788,4.0,True
5118,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,18,26,8,[5],es_853,5.0,True
5119,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,21,25,8,[5],es_114,5.0,True
5120,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,25,26,7,[5],es_252,5.0,True
5121,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,26,25,9,[5],es_592,5.0,True
5122,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,21,24,10,[5],es_750,5.0,True
5123,1,SISTEMA DE CALIDAD,4,1,2012,1,2012,27,27,7,[5],es_117,5.0,True
5124,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2011,17,29,2,[4],es_243,4.0,True
5125,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,22,29,9,[5],es_851,5.0,True
5126,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,18,2,7,[4],es_698,4.0,True
5127,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,21,31,8,[5],es_709,5.0,True
5128,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,19,29,9,[5],es_852,5.0,True
5129,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,21,29,2,[5],es_106,5.0,True
5130,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,15,31,7,[5],es_108,5.0,True
5131,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,17,29,2,[4],es_788,4.0,True
5132,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,22,29,2,[5],es_111,5.0,True
5133,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,17,31,8,[5],es_853,5.0,True
5134,1,TECNOLOGIA DE LA INFORMACION,4,1,2012,1,2012,19,29,2,[4],es_117,4.0,True
5136,1,SISTEMA AMBIENTAL,4,1,2012,1,2012,15,24,10,[4],es_478,4.0,True
5137,1,SISTEMA AMBIENTAL,4,1,2012,1,2012,22,25,9,[5],es_851,5.0,True
5138,1,SISTEMA AMBIENTAL,4,1,2012,1,2012,9,14,10,[4],es_698,4.0,True
5139,1,SISTEMA AMBIENTAL,4,1,2012,1,2012,20,24,9,[5],es_852,5.0,True
5140,1,SISTEMA AMBIENTAL,4,1,2012,1,2012,18,19,10,[4],es_725,4.0,True
5141,1,SISTEMA AMBIENTAL,4,1,2012,1,2012,18,26,10,[5],es_735,5.0,True
5142,1,SISTEMA AMBIENTAL,4,1,2012,0,2012,10,21,10,[0],es_754,0.0,True
5143,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,13,27,7,[5],es_243,5.0,True
5144,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,4,26,8,[4],es_98,4.0,True
5145,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,21,28,9,[5],es_851,5.0,True
5146,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,19,27,8,[4],es_699,4.0,True
5147,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,18,30,9,[5],es_709,5.0,True
5148,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,20,36,9,[5],es_852,5.0,True
5149,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,18,35,9,[5],es_303,5.0,True
5150,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,17,36,9,[5],es_106,5.0,True
5151,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,24,34,9,[5],es_788,5.0,True
5152,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,17,33,9,[5],es_111,5.0,True
5153,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,16,32,9,[5],es_738,5.0,True
5154,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,3,33,9,[5],es_853,5.0,True
5155,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,18,29,8,[5],es_114,5.0,True
5156,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,16,27,8,[5],es_252,5.0,True
5157,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,3,23,8,[5],es_592,5.0,True
5158,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,16,24,8,[5],es_750,5.0,True
5159,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,17,26,8,[3],es_754,3.0,True
5160,1,INGENIERIA ECONOMICA,4,1,2012,1,2012,11,26,8,[4],es_249,4.0,True
5161,1,COSTOS INDUSTRIALES,4,1,2012,0,2012,0,31,9,[0],es_690,0.0,True
5162,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,22,44,0,[5],es_469,5.0,True
5163,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,17,41,0,[5],es_251,5.0,True
5164,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,20,43,0,[5],es_244,5.0,True
5165,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,23,42,0,[5],es_855,5.0,True
5166,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,24,44,0,[5],es_245,5.0,True
5167,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,20,40,0,[5],es_1095,5.0,True
5168,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,19,39,0,[5],es_250,5.0,True
5169,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,24,41,0,[5],es_714,5.0,True
5170,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2012,1,2012,15,36,0,[5],es_1096,5.0,True
5171,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,16,16,8,[3],es_469,3.0,True
5172,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,0,0,0,[4],es_251,4.0,True
5173,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,20,24,10,[5],es_244,5.0,True
5174,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,17,23,9,[4],es_855,4.0,True
5175,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,20,25,9,[5],es_245,5.0,True
5176,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,22,26,10,[5],es_1095,5.0,True
5177,1,ADMINISTRACION DE RR HH,4,1,2012,0,2011,0,0,0,[0],es_690,0.0,True
5178,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,16,16,8,[4],es_278,4.0,True
5179,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,10,19,8,[4],es_704,4.0,True
5180,1,ADMINISTRACION DE RR HH,4,1,2012,0,0,10,25,9,[0],es_849,0.0,False
5181,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,11,10,8,[4],es_714,4.0,True
5182,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,0,0,0,[4],es_1096,4.0,True
5183,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,20,28,9,[5],es_735,5.0,True
5184,1,ADMINISTRACION DE RR HH,4,1,2012,1,2012,20,23,9,[4],es_738,4.0,True
5186,1,LOGISTICA,4,1,2012,1,2012,12,28,9,[4],es_1097,4.0,True
5187,1,LOGISTICA,4,1,2012,1,2012,19,39,0,[5],es_478,5.0,True
5189,1,LOGISTICA,4,1,2012,1,2012,15,41,0,[5],es_244,5.0,True
5190,1,LOGISTICA,4,1,2012,1,2012,17,42,0,[5],es_855,5.0,True
5191,1,LOGISTICA,4,1,2012,1,2012,15,35,0,[5],es_245,5.0,True
5192,1,LOGISTICA,4,1,2012,1,2012,16,34,0,[5],es_1095,5.0,True
5193,1,LOGISTICA,4,1,2012,1,2012,17,45,0,[5],es_690,5.0,True
5194,1,LOGISTICA,4,1,2012,1,2012,13,26,0,[2],es_699,2.0,True
5195,1,LOGISTICA,4,1,2012,1,2012,13,35,0,[3],es_704,3.0,True
5196,1,LOGISTICA,4,1,2012,1,2012,16,46,0,[5],es_1098,5.0,True
5197,1,LOGISTICA,4,1,2012,1,2012,12,34,0,[3],es_849,3.0,True
5198,1,LOGISTICA,4,1,2012,1,2011,16,36,0,[3],es_246,3.0,True
5200,1,LOGISTICA,4,1,2012,1,2012,16,33,0,[5],es_725,5.0,True
5201,1,LOGISTICA,4,1,2012,0,0,0,0,0,[0],es_738,0.0,False
5202,1,LOGISTICA,4,1,2012,1,2012,16,33,0,[4],es_248,4.0,True
5203,1,LOGISTICA,4,1,2012,1,2012,10,37,0,[3],es_754,3.0,True
5206,1,LOGISTICA,4,1,2012,1,2012,18,33,0,[5],es_249,5.0,True
5207,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2012,0,0,0,0,0,[0],es_671,0.0,False
5208,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2012,1,2011,15,20,9,[2],es_672,2.0,True
5209,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2012,1,2012,17,25,9,[3],es_1097,3.0,True
5210,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2012,1,2012,20,24,8,[3],es_251,3.0,True
5211,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2012,1,2012,19,34,9,[5],es_244,5.0,True
5212,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2012,1,2012,18,32,9,[5],es_855,5.0,True
5213,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2012,1,2012,24,29,9,[5],es_245,5.0,True
